CATEGORY	FIRST_OF_PAIR	SECOND_OF_PAIR	PAIR	UNPAIRED	READ_LENGTH	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108
TOTAL_READS	1767453	1767412	3534865	123241	PAIRED_TOTAL_LENGTH_COUNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1898541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1636324
PF_READS	1767453	1767412	3534865	123241	PAIRED_ALIGNED_LENGTH_COUNT	1471	1466	1295	1281	1226	1142	1079	1287	1250	1139	1096	951	963	1142	1143	25944	3821	1657	1925	2227	2973	4316	1741	2163	2552	3547	4905	1978	2276	2909	4171	5935	2180	2619	3422	5060	7304	2604	3027	4015	6230	9420	2915	3523	4513	6893	10899	2939	4076	5355	8823	14119	3684	4735	7026	10783	18186	4347	5832	8426	14894	24436	5856	7893	11927	20402	31474	5936	8930	15590	1566844	3644	1203	1574	2000	3097	4664	1538	1993	2947	4449	7211	2052	2784	4324	6872	9562	3523	1491320
PCT_PF_READS	1	1	1	1	UNPAIRED_TOTAL_LENGTH_COUNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66724
PF_NOISE_READS	0	0	0	0	UNPAIRED_ALIGNED_LENGTH_COUNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4308	434	141	141	184	291	731	175	245	264	399	925	295	314	399	575	1131	320	404	431	858	1098	350	414	648	1037	1920	470	606	789	1312	3903	627	709	1000	1584	3012	519	739	1053	1468	2651	541	659	892	1525	2806	515	589	822	1353	2585	346	461	580	26558	1318	231	310	405	626	1486	224	275	334	485	807	148	199	301	432	528	184	35842
PF_READS_ALIGNED	1767453	1767412	3534865	123241
PCT_PF_READS_ALIGNED	1	1	1	1
PF_ALIGNED_BASES	7146975	7087488	14234463	446067
PF_HQ_ALIGNED_READS	1615613	1615315	3230928	106361
PF_HQ_ALIGNED_BASES	6984867	6927899	13912766	424013
PF_HQ_ALIGNED_Q20_BASES	6984867	6927899	13912766	424013
PF_HQ_MEDIAN_MISMATCHES	0	0	0	0
PF_MISMATCH_RATE	0.816582	0.816468	0.816525	0.81946
PF_HQ_ERROR_RATE	0.817397	0.817304	0.81735	0.819928
PF_INDEL_RATE	0.004923	0.00537	0.005146	0.082896
MEAN_READ_LENGTH	98.331925	98.332831	98.332378	99.745393
SD_READ_LENGTH	8.975173	8.97524	8.975205	8.969116
MEDIAN_READ_LENGTH	90	90	90	108
MAD_READ_LENGTH	0	0	0	0
MIN_READ_LENGTH	90	90	90	90
MAX_READ_LENGTH	108	108	108	108
MEAN_ALIGNED_READ_LENGTH	95.429388	94.787414	95.108405	85.290658
READS_ALIGNED_IN_PAIRS	1767453	1767412	3534865	0
PCT_READS_ALIGNED_IN_PAIRS	1	1	1	0
PF_READS_IMPROPER_PAIRS	3320	3279	6599	0
PCT_PF_READS_IMPROPER_PAIRS	0.001878	0.001855	0.001867	0
BAD_CYCLES	0	0	0	0
STRAND_BALANCE	0.560864	0.439205	0.500035	0.504848
PCT_CHIMERAS	0.060664	0.060549	0.060606	0
PCT_ADAPTER	0	0	0	0
PCT_SOFTCLIP	0.029518	0.036055	0.032786	0.144916
PCT_HARDCLIP	0	0	0	0
AVG_POS_3PRIME_SOFTCLIP_LENGTH	21.87552	24.885711	23.425147	29.043498
SAMPLE
LIBRARY
READ_GROUP
